load_zone,weather_iteration,stage_id,timepoint,load_component,load_mw
Zone1,0,1,20302990,all,2566.8
Zone1,0,1,20302991,all,2539.2
Zone1,0,1,20302992,all,2566.8
Zone1,0,1,20302993,all,2622.0
Zone1,0,1,20302994,all,2760.0
Zone1,0,1,20302995,all,2815.2
Zone1,0,1,20302996,all,2842.8
Zone1,0,1,20302997,all,2787.6
Zone1,0,1,20302998,all,2649.6
Zone1,0,1,20302999,all,2428.8
Zone1,0,1,20303000,all,2208.0
Zone1,0,1,20303001,all,2070.0
Zone1,0,1,20303002,all,1987.2
Zone1,0,1,20303003,all,1932.0
Zone1,0,1,20303004,all,1876.8
Zone1,0,1,20303005,all,1904.4
Zone1,0,1,20303006,all,1987.2
Zone1,0,1,20303007,all,2208.0
Zone1,0,1,20303008,all,2484.0
Zone1,0,1,20303009,all,2704.8
Zone1,0,1,20303010,all,2760.0
Zone1,0,1,20303011,all,2732.4
Zone1,0,1,20303012,all,2677.2
Zone1,0,1,20303013,all,2622.0
Zone1,0,1,20303014,all,2566.8
Zone1,0,1,20303015,all,2539.2
Zone1,0,1,20303016,all,2566.8
Zone1,0,1,20303017,all,2622.0
Zone1,0,1,20303018,all,2760.0
Zone1,0,1,20303019,all,2815.2
Zone1,0,1,20303020,all,2842.8
Zone1,0,1,20303021,all,2787.6
Zone1,0,1,20303022,all,2649.6
Zone1,0,1,20303023,all,2428.8
Zone1,0,1,20303024,all,2208.0
Zone1,0,1,20303025,all,2070.0
Zone1,0,1,20303026,all,1987.2
Zone1,0,1,20303027,all,1932.0
Zone1,0,1,20303028,all,1876.8
Zone1,0,1,20303029,all,1904.4
Zone1,0,1,20303030,all,1987.2
Zone1,0,1,20303031,all,2208.0
Zone1,0,1,20303032,all,2484.0
Zone1,0,1,20303033,all,2704.8
Zone1,0,1,20303034,all,2760.0
Zone1,0,1,20303035,all,2732.4
Zone1,0,1,20303036,all,2677.2
Zone1,0,1,20303037,all,2622.0
Zone1,0,1,20303038,all,2566.8
Zone1,0,1,20303039,all,2539.2
Zone1,0,1,20303040,all,2566.8
Zone1,0,1,20303041,all,2622.0
Zone1,0,1,20303042,all,2760.0
Zone1,0,1,20303043,all,2815.2
Zone1,0,1,20303044,all,2842.8
Zone1,0,1,20303045,all,2787.6
Zone1,0,1,20303046,all,2649.6
Zone1,0,1,20303047,all,2428.8
Zone1,0,1,20303048,all,2208.0
Zone1,0,1,20303049,all,2070.0
Zone1,0,1,20303050,all,1987.2
Zone1,0,1,20303051,all,1932.0
Zone1,0,1,20303052,all,1876.8
Zone1,0,1,20303053,all,1904.4
Zone1,0,1,20303054,all,1987.2
Zone1,0,1,20303055,all,2208.0
Zone1,0,1,20303056,all,2484.0
Zone1,0,1,20303057,all,2704.8
Zone1,0,1,20303058,all,2760.0
Zone1,0,1,20303059,all,2732.4
Zone1,0,1,20303060,all,2677.2
Zone1,0,1,20303061,all,2622.0
Zone1,0,1,20303062,all,2566.8
Zone1,0,1,20303063,all,2539.2
Zone1,0,1,20303064,all,2566.8
Zone1,0,1,20303065,all,2622.0
Zone1,0,1,20303066,all,2760.0
Zone1,0,1,20303067,all,2815.2
Zone1,0,1,20303068,all,2842.8
Zone1,0,1,20303069,all,2787.6
Zone1,0,1,20303070,all,2649.6
Zone1,0,1,20303071,all,2428.8
Zone1,0,1,20303072,all,2208.0
Zone1,0,1,20303073,all,2070.0
Zone1,0,1,20303074,all,1987.2
Zone1,0,1,20303075,all,1932.0
Zone1,0,1,20303076,all,1876.8
Zone1,0,1,20303077,all,1904.4
Zone1,0,1,20303078,all,1987.2
Zone1,0,1,20303079,all,2208.0
Zone1,0,1,20303080,all,2484.0
Zone1,0,1,20303081,all,2704.8
Zone1,0,1,20303082,all,2760.0
Zone1,0,1,20303083,all,2732.4
Zone1,0,1,20303084,all,2677.2
Zone1,0,1,20303085,all,2622.0
Zone1,0,1,20303086,all,2566.8
Zone1,0,1,20303087,all,2539.2
Zone1,0,1,20303088,all,2566.8
Zone1,0,1,20303089,all,2622.0
Zone1,0,1,20303090,all,2760.0
Zone1,0,1,20303091,all,2815.2
Zone1,0,1,20303092,all,2842.8
Zone1,0,1,20303093,all,2787.6
Zone1,0,1,20303094,all,2649.6
Zone1,0,1,20303095,all,2428.8
Zone1,0,1,20303096,all,2208.0
Zone1,0,1,20303097,all,2070.0
Zone1,0,1,20303098,all,1987.2
Zone1,0,1,20303099,all,1932.0
Zone1,0,1,20303100,all,1876.8
Zone1,0,1,20303101,all,1904.4
Zone1,0,1,20303102,all,1987.2
Zone1,0,1,20303103,all,2208.0
Zone1,0,1,20303104,all,2484.0
Zone1,0,1,20303105,all,2704.8
Zone1,0,1,20303106,all,2760.0
Zone1,0,1,20303107,all,2732.4
Zone1,0,1,20303108,all,2677.2
Zone1,0,1,20303109,all,2622.0
Zone1,0,1,20303110,all,2566.8
Zone1,0,1,20303111,all,2539.2
Zone1,0,1,20303112,all,2566.8
Zone1,0,1,20303113,all,2622.0
Zone1,0,1,20303114,all,2760.0
Zone1,0,1,20303115,all,2815.2
Zone1,0,1,20303116,all,2842.8
Zone1,0,1,20303117,all,2787.6
Zone1,0,1,20303118,all,2649.6
Zone1,0,1,20303119,all,2428.8
Zone1,0,1,20303120,all,2208.0
Zone1,0,1,20303121,all,2070.0
Zone1,0,1,20303122,all,1987.2
Zone1,0,1,20303123,all,1932.0
Zone1,0,1,20303124,all,1876.8
Zone1,0,1,20303125,all,1904.4
Zone1,0,1,20303126,all,1987.2
Zone1,0,1,20303127,all,2208.0
Zone1,0,1,20303128,all,2484.0
Zone1,0,1,20303129,all,2704.8
Zone1,0,1,20303130,all,2760.0
Zone1,0,1,20303131,all,2732.4
Zone1,0,1,20303132,all,2677.2
Zone1,0,1,20303133,all,2622.0
Zone1,0,1,20303134,all,2566.8
Zone1,0,1,20303135,all,2539.2
Zone1,0,1,20303136,all,2566.8
Zone1,0,1,20303137,all,2622.0
Zone1,0,1,20303138,all,2760.0
Zone1,0,1,20303139,all,2815.2
Zone1,0,1,20303140,all,2842.8
Zone1,0,1,20303141,all,2787.6
Zone1,0,1,20303142,all,2649.6
Zone1,0,1,20303143,all,2428.8
Zone1,0,1,20303144,all,2208.0
Zone1,0,1,20303145,all,2070.0
Zone1,0,1,20303146,all,1987.2
Zone1,0,1,20303147,all,1932.0
Zone1,0,1,20303148,all,1876.8
Zone1,0,1,20303149,all,1904.4
Zone1,0,1,20303150,all,1987.2
Zone1,0,1,20303151,all,2208.0
Zone1,0,1,20303152,all,2484.0
Zone1,0,1,20303153,all,2704.8
Zone1,0,1,20303154,all,2760.0
Zone1,0,1,20303155,all,2732.4
Zone1,0,1,20303156,all,2677.2
Zone1,0,1,20303157,all,2622.0
Zone1,0,1,20303158,all,2566.8
Zone1,0,1,20303159,all,2539.2
Zone1,0,1,20303160,all,2566.8
Zone1,0,1,20303161,all,2622.0
Zone1,0,1,20303162,all,2760.0
Zone1,0,1,20303163,all,2815.2
Zone1,0,1,20303164,all,2842.8
Zone1,0,1,20303165,all,2787.6
Zone1,0,1,20303166,all,2649.6
Zone1,0,1,20303167,all,2428.8
Zone1,0,1,20303168,all,2208.0
Zone1,0,1,20303169,all,2070.0
Zone1,0,1,20303170,all,1987.2
Zone1,0,1,20303171,all,1932.0
Zone1,0,1,20303172,all,1876.8
Zone1,0,1,20303173,all,1904.4
Zone1,0,1,20303174,all,1987.2
Zone1,0,1,20303175,all,2208.0
Zone1,0,1,20303176,all,2484.0
Zone1,0,1,20303177,all,2704.8
Zone1,0,1,20303178,all,2760.0
Zone1,0,1,20303179,all,2732.4
Zone1,0,1,20303180,all,2677.2
Zone1,0,1,20303181,all,2622.0
Zone1,0,1,20303182,all,2566.8
Zone1,0,1,20303183,all,2539.2
Zone1,0,1,20303184,all,2566.8
Zone1,0,1,20303185,all,2622.0
Zone1,0,1,20303186,all,2760.0
Zone1,0,1,20303187,all,2815.2
Zone1,0,1,20303188,all,2842.8
Zone1,0,1,20303189,all,2787.6
Zone1,0,1,20303190,all,2649.6
Zone1,0,1,20303191,all,2428.8
Zone1,0,1,20303192,all,2208.0
Zone1,0,1,20303193,all,2070.0
Zone1,0,1,20303194,all,1987.2
Zone1,0,1,20303195,all,1932.0
Zone1,0,1,20303196,all,1876.8
Zone1,0,1,20303197,all,1904.4
Zone1,0,1,20303198,all,1987.2
Zone1,0,1,20303199,all,2208.0
Zone1,0,1,20303200,all,2484.0
Zone1,0,1,20303201,all,2704.8
Zone1,0,1,20303202,all,2760.0
Zone1,0,1,20303203,all,2732.4
Zone1,0,1,20303204,all,2677.2
Zone1,0,1,20303205,all,2622.0
Zone1,0,1,20303206,all,2566.8
Zone1,0,1,20303207,all,2539.2
Zone1,0,1,20303208,all,2566.8
Zone1,0,1,20303209,all,2622.0
Zone1,0,1,20303210,all,2760.0
Zone1,0,1,20303211,all,2815.2
Zone1,0,1,20303212,all,2842.8
Zone1,0,1,20303213,all,2787.6
Zone1,0,1,20303214,all,2649.6
Zone1,0,1,20303215,all,2428.8
Zone1,0,1,20303216,all,2208.0
Zone1,0,1,20303217,all,2070.0
Zone1,0,1,20303218,all,1987.2
Zone1,0,1,20303219,all,1932.0
Zone1,0,1,20303220,all,1876.8
Zone1,0,1,20303221,all,1904.4
Zone1,0,1,20303222,all,1987.2
Zone1,0,1,20303223,all,2208.0
Zone1,0,1,20303224,all,2484.0
Zone1,0,1,20303225,all,2704.8
Zone1,0,1,20303226,all,2760.0
Zone1,0,1,20303227,all,2732.4
Zone1,0,1,20303228,all,2677.2
Zone1,0,1,20303229,all,2622.0
Zone1,0,1,20303230,all,2566.8
Zone1,0,1,20303231,all,2539.2
Zone1,0,1,20303232,all,2566.8
Zone1,0,1,20303233,all,2622.0
Zone1,0,1,20303234,all,2760.0
Zone1,0,1,20303235,all,2815.2
Zone1,0,1,20303236,all,2842.8
Zone1,0,1,20303237,all,2787.6
Zone1,0,1,20303238,all,2649.6
Zone1,0,1,20303239,all,2428.8
Zone1,0,1,20303240,all,2208.0
Zone1,0,1,20303241,all,2070.0
Zone1,0,1,20303242,all,1987.2
Zone1,0,1,20303243,all,1932.0
Zone1,0,1,20303244,all,1876.8
Zone1,0,1,20303245,all,1904.4
Zone1,0,1,20303246,all,1987.2
Zone1,0,1,20303247,all,2208.0
Zone1,0,1,20303248,all,2484.0
Zone1,0,1,20303249,all,2704.8
Zone1,0,1,20303250,all,2760.0
Zone1,0,1,20303251,all,2732.4
Zone1,0,1,20303252,all,2677.2
Zone1,0,1,20303253,all,2622.0
Zone1,0,1,20303254,all,2566.8
Zone1,0,1,20303255,all,2539.2
Zone1,0,1,20303256,all,2566.8
Zone1,0,1,20303257,all,2622.0
Zone1,0,1,20303258,all,2760.0
Zone1,0,1,20303259,all,2815.2
Zone1,0,1,20303260,all,2842.8
Zone1,0,1,20303261,all,2787.6
Zone1,0,1,20303262,all,2649.6
Zone1,0,1,20303263,all,2428.8
Zone1,0,1,20303264,all,2208.0
Zone1,0,1,20303265,all,2070.0
Zone1,0,1,20303266,all,1987.2
Zone1,0,1,20303267,all,1932.0
Zone1,0,1,20303268,all,1876.8
Zone1,0,1,20303269,all,1904.4
Zone1,0,1,20303270,all,1987.2
Zone1,0,1,20303271,all,2208.0
Zone1,0,1,20303272,all,2484.0
Zone1,0,1,20303273,all,2704.8
Zone1,0,1,20303274,all,2760.0
Zone1,0,1,20303275,all,2732.4
Zone1,0,1,20303276,all,2677.2
Zone1,0,1,20303277,all,2622.0
Zone1,0,1,20303278,all,2566.8
Zone1,0,1,20303279,all,2539.2
Zone1,0,1,20303280,all,2566.8
Zone1,0,1,20303281,all,2622.0
Zone1,0,1,20303282,all,2760.0
Zone1,0,1,20303283,all,2815.2
Zone1,0,1,20303284,all,2842.8
Zone1,0,1,20303285,all,2787.6
Zone1,0,1,20303286,all,2649.6
Zone1,0,1,20303287,all,2428.8
Zone1,0,1,20303288,all,2208.0
Zone1,0,1,20303289,all,2070.0
Zone1,0,1,20303290,all,1987.2
Zone1,0,1,20303291,all,1932.0
Zone1,0,1,20303292,all,1876.8
Zone1,0,1,20303293,all,1904.4
Zone1,0,1,20303294,all,1987.2
Zone1,0,1,20303295,all,2208.0
Zone1,0,1,20303296,all,2484.0
Zone1,0,1,20303297,all,2704.8
Zone1,0,1,20303298,all,2760.0
Zone1,0,1,20303299,all,2732.4
Zone1,0,1,20303300,all,2677.2
Zone1,0,1,20303301,all,2622.0
Zone1,0,1,20303302,all,2566.8
Zone1,0,1,20303303,all,2539.2
Zone1,0,1,20303304,all,2566.8
Zone1,0,1,20303305,all,2622.0
Zone1,0,1,20303306,all,2760.0
Zone1,0,1,20303307,all,2815.2
Zone1,0,1,20303308,all,2842.8
Zone1,0,1,20303309,all,2787.6
Zone1,0,1,20303310,all,2649.6
Zone1,0,1,20303311,all,2428.8
Zone1,0,1,20303312,all,2208.0
Zone1,0,1,20303313,all,2070.0
Zone1,0,1,20303314,all,1987.2
Zone1,0,1,20303315,all,1932.0
Zone1,0,1,20303316,all,1876.8
Zone1,0,1,20303317,all,1904.4
Zone1,0,1,20303318,all,1987.2
Zone1,0,1,20303319,all,2208.0
Zone1,0,1,20303320,all,2484.0
Zone1,0,1,20303321,all,2704.8
Zone1,0,1,20303322,all,2760.0
Zone1,0,1,20303323,all,2732.4
Zone1,0,1,20303324,all,2677.2
Zone1,0,1,20303325,all,2622.0
Zone1,0,1,20303326,all,2566.8
Zone1,0,1,20303327,all,2539.2
Zone1,0,1,20303328,all,2566.8
Zone1,0,1,20303329,all,2622.0
Zone1,0,1,20303330,all,2760.0
Zone1,0,1,20303331,all,2815.2
Zone1,0,1,20303332,all,2842.8
Zone1,0,1,20303333,all,2787.6
Zone1,0,1,20303334,all,2649.6
Zone1,0,1,20303335,all,2428.8
Zone1,0,1,20303336,all,2208.0
Zone1,0,1,20303337,all,2070.0
Zone1,0,1,20303338,all,1987.2
Zone1,0,1,20303339,all,1932.0
Zone1,0,1,20303340,all,1876.8
Zone1,0,1,20303341,all,1904.4
Zone1,0,1,20303342,all,1987.2
Zone1,0,1,20303343,all,2208.0
Zone1,0,1,20303344,all,2484.0
Zone1,0,1,20303345,all,2704.8
Zone1,0,1,20303346,all,2760.0
Zone1,0,1,20303347,all,2732.4
Zone1,0,1,20303348,all,2677.2
Zone1,0,1,20303349,all,2622.0
Zone1,0,1,20303350,all,2566.8
Zone1,0,1,20303351,all,2539.2
Zone1,0,1,20303352,all,2566.8
Zone1,0,1,20303353,all,2622.0
Zone1,0,1,20303354,all,2760.0
Zone1,0,1,20303355,all,2815.2
Zone1,0,1,20303356,all,2842.8
Zone1,0,1,20303357,all,2787.6
Zone1,0,1,20303358,all,2649.6
Zone1,0,1,20303359,all,2428.8
Zone1,0,1,20303360,all,2208.0
Zone1,0,1,20303361,all,2070.0
Zone1,0,1,20303362,all,1987.2
Zone1,0,1,20303363,all,1932.0
Zone1,0,1,20303364,all,1876.8
Zone1,0,1,20303365,all,1904.4
Zone1,0,1,20303366,all,1987.2
Zone1,0,1,20303367,all,2208.0
Zone1,0,1,20303368,all,2484.0
Zone1,0,1,20303369,all,2704.8
Zone1,0,1,20303370,all,2760.0
Zone1,0,1,20303371,all,2732.4
Zone1,0,1,20303372,all,2677.2
Zone1,0,1,20303373,all,2622.0
Zone1,0,1,20303374,all,2566.8
Zone1,0,1,20303375,all,2539.2
Zone1,0,1,20303376,all,2566.8
Zone1,0,1,20303377,all,2622.0
Zone1,0,1,20303378,all,2760.0
Zone1,0,1,20303379,all,2815.2
Zone1,0,1,20303380,all,2842.8
Zone1,0,1,20303381,all,2787.6
Zone1,0,1,20303382,all,2649.6
Zone1,0,1,20303383,all,2428.8
Zone1,0,1,20303384,all,2208.0
Zone1,0,1,20303385,all,2070.0
Zone1,0,1,20303386,all,1987.2
Zone1,0,1,20303387,all,1932.0
Zone1,0,1,20303388,all,1876.8
Zone1,0,1,20303389,all,1904.4
Zone1,0,1,20303390,all,1987.2
Zone1,0,1,20303391,all,2208.0
Zone1,0,1,20303392,all,2484.0
Zone1,0,1,20303393,all,2704.8
Zone1,0,1,20303394,all,2760.0
Zone1,0,1,20303395,all,2732.4
Zone1,0,1,20303396,all,2677.2
Zone1,0,1,20303397,all,2622.0
Zone1,0,1,20303398,all,2566.8
Zone1,0,1,20303399,all,2539.2
Zone1,0,1,20303400,all,2566.8
Zone1,0,1,20303401,all,2622.0
Zone1,0,1,20303402,all,2760.0
Zone1,0,1,20303403,all,2815.2
Zone1,0,1,20303404,all,2842.8
Zone1,0,1,20303405,all,2787.6
Zone1,0,1,20303406,all,2649.6
Zone1,0,1,20303407,all,2428.8
Zone1,0,1,20303408,all,2208.0
Zone1,0,1,20303409,all,2070.0
Zone1,0,1,20303410,all,1987.2
Zone1,0,1,20303411,all,1932.0
Zone1,0,1,20303412,all,1876.8
Zone1,0,1,20303413,all,1904.4
Zone1,0,1,20303414,all,1987.2
Zone1,0,1,20303415,all,2208.0
Zone1,0,1,20303416,all,2484.0
Zone1,0,1,20303417,all,2704.8
Zone1,0,1,20303418,all,2760.0
Zone1,0,1,20303419,all,2732.4
Zone1,0,1,20303420,all,2677.2
Zone1,0,1,20303421,all,2622.0
Zone1,0,1,20303422,all,2566.8
Zone1,0,1,20303423,all,2539.2
Zone1,0,1,20303424,all,2566.8
Zone1,0,1,20303425,all,2622.0
Zone1,0,1,20303426,all,2760.0
Zone1,0,1,20303427,all,2815.2
Zone1,0,1,20303428,all,2842.8
Zone1,0,1,20303429,all,2787.6
Zone1,0,1,20303430,all,2649.6
Zone1,0,1,20303431,all,2428.8
Zone1,0,1,20303432,all,2208.0
Zone1,0,1,20303433,all,2070.0
Zone1,0,1,20303434,all,1987.2
Zone1,0,1,20303435,all,1932.0
Zone1,0,1,20303436,all,1876.8
Zone1,0,1,20303437,all,1904.4
Zone1,0,1,20303438,all,1987.2
Zone1,0,1,20303439,all,2208.0
Zone1,0,1,20303440,all,2484.0
Zone1,0,1,20303441,all,2704.8
Zone1,0,1,20303442,all,2760.0
Zone1,0,1,20303443,all,2732.4
Zone1,0,1,20303444,all,2677.2
Zone1,0,1,20303445,all,2622.0
Zone1,0,1,20303446,all,2566.8
Zone1,0,1,20303447,all,2539.2
Zone1,0,1,20303448,all,2566.8
Zone1,0,1,20303449,all,2622.0
Zone1,0,1,20303450,all,2760.0
Zone1,0,1,20303451,all,2815.2
Zone1,0,1,20303452,all,2842.8
Zone1,0,1,20303453,all,2787.6
Zone1,0,1,20303454,all,2649.6
Zone1,0,1,20303455,all,2428.8
Zone1,0,1,20303456,all,2208.0
Zone1,0,1,20303457,all,2070.0
Zone1,0,1,20303458,all,1987.2
Zone1,0,1,20303459,all,1932.0
Zone1,0,1,20303460,all,1876.8
Zone1,0,1,20303461,all,1904.4
Zone1,0,1,20303462,all,1987.2
Zone1,0,1,20303463,all,2208.0
Zone1,0,1,20303464,all,2484.0
Zone1,0,1,20303465,all,2704.8
Zone1,0,1,20303466,all,2760.0
Zone1,0,1,20303467,all,2732.4
Zone1,0,1,20303468,all,2677.2
Zone1,0,1,20303469,all,2622.0
Zone1,0,1,20303470,all,2566.8
Zone1,0,1,20303471,all,2539.2
Zone1,0,1,20303472,all,2566.8
Zone1,0,1,20303473,all,2622.0
Zone1,0,1,20303474,all,2760.0
Zone1,0,1,20303475,all,2815.2
Zone1,0,1,20303476,all,2842.8
Zone1,0,1,20303477,all,2787.6
Zone1,0,1,20303478,all,2649.6
Zone1,0,1,20303479,all,2428.8
Zone1,0,1,20303480,all,2208.0
Zone1,0,1,20303481,all,2070.0
Zone1,0,1,20303482,all,1987.2
Zone1,0,1,20303483,all,1932.0
Zone1,0,1,20303484,all,1876.8
Zone1,0,1,20303485,all,1904.4
Zone1,0,1,20303486,all,1987.2
Zone1,0,1,20303487,all,2208.0
Zone1,0,1,20303488,all,2484.0
Zone1,0,1,20303489,all,2704.8
Zone1,0,1,20303490,all,2760.0
Zone1,0,1,20303491,all,2732.4
Zone1,0,1,20303492,all,2677.2
Zone1,0,1,20303493,all,2622.0
Zone1,0,1,20303494,all,2566.8
Zone1,0,1,20303495,all,2539.2
Zone1,0,1,20303496,all,2566.8
Zone1,0,1,20303497,all,2622.0
Zone1,0,1,20303498,all,2760.0
Zone1,0,1,20303499,all,2815.2
Zone1,0,1,20303500,all,2842.8
Zone1,0,1,20303501,all,2787.6
Zone1,0,1,20303502,all,2649.6
Zone1,0,1,20303503,all,2428.8
Zone1,0,1,20303504,all,2208.0
Zone1,0,1,20303505,all,2070.0
Zone1,0,1,20303506,all,1987.2
Zone1,0,1,20303507,all,1932.0
Zone1,0,1,20303508,all,1876.8
Zone1,0,1,20303509,all,1904.4
Zone1,0,1,20303510,all,1987.2
Zone1,0,1,20303511,all,2208.0
Zone1,0,1,20303512,all,2484.0
Zone1,0,1,20303513,all,2704.8
Zone1,0,1,20303514,all,2760.0
Zone1,0,1,20303515,all,2732.4
Zone1,0,1,20303516,all,2677.2
Zone1,0,1,20303517,all,2622.0
Zone1,0,1,20303518,all,2566.8
Zone1,0,1,20303519,all,2539.2
Zone1,0,1,20303520,all,2566.8
Zone1,0,1,20303521,all,2622.0
Zone1,0,1,20303522,all,2760.0
Zone1,0,1,20303523,all,2815.2
Zone1,0,1,20303524,all,2842.8
Zone1,0,1,20303525,all,2787.6
Zone1,0,1,20303526,all,2649.6
Zone1,0,1,20303527,all,2428.8
Zone1,0,1,20303528,all,2208.0
Zone1,0,1,20303529,all,2070.0
Zone1,0,1,20303530,all,1987.2
Zone1,0,1,20303531,all,1932.0
Zone1,0,1,20303532,all,1876.8
Zone1,0,1,20303533,all,1904.4
Zone1,0,1,20303534,all,1987.2
Zone1,0,1,20303535,all,2208.0
Zone1,0,1,20303536,all,2484.0
Zone1,0,1,20303537,all,2704.8
Zone1,0,1,20303538,all,2760.0
Zone1,0,1,20303539,all,2732.4
Zone1,0,1,20303540,all,2677.2
Zone1,0,1,20303541,all,2622.0
Zone1,0,1,20303542,all,2566.8
Zone1,0,1,20303543,all,2539.2
Zone1,0,1,20303544,all,2566.8
Zone1,0,1,20303545,all,2622.0
Zone1,0,1,20303546,all,2760.0
Zone1,0,1,20303547,all,2815.2
Zone1,0,1,20303548,all,2842.8
Zone1,0,1,20303549,all,2787.6
Zone1,0,1,20303550,all,2649.6
Zone1,0,1,20303551,all,2428.8
Zone1,0,1,20303552,all,2208.0
Zone1,0,1,20303553,all,2070.0
Zone1,0,1,20303554,all,1987.2
Zone1,0,1,20303555,all,1932.0
Zone1,0,1,20303556,all,1876.8
Zone1,0,1,20303557,all,1904.4
Zone1,0,1,20303558,all,1987.2
Zone1,0,1,20303559,all,2208.0
Zone1,0,1,20303560,all,2484.0
Zone1,0,1,20303561,all,2704.8
Zone1,0,1,20303562,all,2760.0
Zone1,0,1,20303563,all,2732.4
Zone1,0,1,20303564,all,2677.2
Zone1,0,1,20303565,all,2622.0
Zone1,0,1,20303566,all,2566.8
Zone1,0,1,20303567,all,2539.2
Zone1,0,1,20303568,all,2566.8
Zone1,0,1,20303569,all,2622.0
Zone1,0,1,20303570,all,2760.0
Zone1,0,1,20303571,all,2815.2
Zone1,0,1,20303572,all,2842.8
Zone1,0,1,20303573,all,2787.6
Zone1,0,1,20303574,all,2649.6
Zone1,0,1,20303575,all,2428.8
Zone1,0,1,20303576,all,2208.0
Zone1,0,1,20303577,all,2070.0
Zone1,0,1,20303578,all,1987.2
Zone1,0,1,20303579,all,1932.0
Zone1,0,1,20303580,all,1876.8
Zone1,0,1,20303581,all,1904.4
Zone1,0,1,20303582,all,1987.2
Zone1,0,1,20303583,all,2208.0
Zone1,0,1,20303584,all,2484.0
Zone1,0,1,20303585,all,2704.8
Zone1,0,1,20303586,all,2760.0
Zone1,0,1,20303587,all,2732.4
Zone1,0,1,20303588,all,2677.2
Zone1,0,1,20303589,all,2622.0
Zone1,0,1,20303590,all,2566.8
Zone1,0,1,20303591,all,2539.2
Zone1,0,1,20303592,all,2566.8
Zone1,0,1,20303593,all,2622.0
Zone1,0,1,20303594,all,2760.0
Zone1,0,1,20303595,all,2815.2
Zone1,0,1,20303596,all,2842.8
Zone1,0,1,20303597,all,2787.6
Zone1,0,1,20303598,all,2649.6
Zone1,0,1,20303599,all,2428.8
Zone1,0,1,20303600,all,2208.0
Zone1,0,1,20303601,all,2070.0
Zone1,0,1,20303602,all,1987.2
Zone1,0,1,20303603,all,1932.0
Zone1,0,1,20303604,all,1876.8
Zone1,0,1,20303605,all,1904.4
Zone1,0,1,20303606,all,1987.2
Zone1,0,1,20303607,all,2208.0
Zone1,0,1,20303608,all,2484.0
Zone1,0,1,20303609,all,2704.8
Zone1,0,1,20303610,all,2760.0
Zone1,0,1,20303611,all,2732.4
Zone1,0,1,20303612,all,2677.2
Zone1,0,1,20303613,all,2622.0
Zone1,0,1,20303614,all,2566.8
Zone1,0,1,20303615,all,2539.2
Zone1,0,1,20303616,all,2566.8
Zone1,0,1,20303617,all,2622.0
Zone1,0,1,20303618,all,2760.0
Zone1,0,1,20303619,all,2815.2
Zone1,0,1,20303620,all,2842.8
Zone1,0,1,20303621,all,2787.6
Zone1,0,1,20303622,all,2649.6
Zone1,0,1,20303623,all,2428.8
Zone1,0,1,20303624,all,2208.0
Zone1,0,1,20303625,all,2430.0
Zone1,0,1,20303626,all,2332.8
Zone1,0,1,20303627,all,2268.0
Zone1,0,1,20303628,all,2203.2
Zone1,0,1,20303629,all,2235.6
Zone1,0,1,20303630,all,2332.8
Zone1,0,1,20303631,all,2592.0
Zone1,0,1,20303632,all,2916.0
Zone1,0,1,20303633,all,3175.2
Zone1,0,1,20303634,all,3240.0
Zone1,0,1,20303635,all,3207.6
Zone1,0,1,20303636,all,3142.8
Zone1,0,1,20303637,all,3078.0
Zone1,0,1,20303638,all,3013.2
Zone1,0,1,20303639,all,2980.8
Zone1,0,1,20303640,all,3013.2
Zone1,0,1,20303641,all,3078.0
Zone1,0,1,20303642,all,3240.0
Zone1,0,1,20303643,all,3304.8
Zone1,0,1,20303644,all,3337.2
Zone1,0,1,20303645,all,3272.4
Zone1,0,1,20303646,all,3110.4
Zone1,0,1,20303647,all,2851.2
Zone1,0,1,20303648,all,2592.0
Zone1,0,1,20303649,all,2430.0
Zone1,0,1,20303650,all,2332.8
Zone1,0,1,20303651,all,2268.0
Zone1,0,1,20303652,all,2203.2
Zone1,0,1,20303653,all,2235.6
Zone1,0,1,20303654,all,2332.8
Zone1,0,1,20303655,all,2592.0
Zone1,0,1,20303656,all,2916.0
Zone1,0,1,20303657,all,3175.2
Zone1,0,1,20303658,all,3240.0
Zone1,0,1,20303659,all,3207.6
Zone1,0,1,20303660,all,3142.8
Zone1,0,1,20303661,all,3078.0
Zone1,0,1,20303662,all,3013.2
Zone1,0,1,20303663,all,2980.8
Zone1,0,1,20303664,all,3013.2
Zone1,0,1,20303665,all,3078.0
Zone1,0,1,20303666,all,3240.0
Zone1,0,1,20303667,all,3304.8
Zone1,0,1,20303668,all,3337.2
Zone1,0,1,20303669,all,3272.4
Zone1,0,1,20303670,all,3110.4
Zone1,0,1,20303671,all,2851.2
Zone1,0,1,20303672,all,2592.0
Zone1,0,1,20303673,all,2430.0
Zone1,0,1,20303674,all,2332.8
Zone1,0,1,20303675,all,2268.0
Zone1,0,1,20303676,all,2203.2
Zone1,0,1,20303677,all,2235.6
Zone1,0,1,20303678,all,2332.8
Zone1,0,1,20303679,all,2592.0
Zone1,0,1,20303680,all,2916.0
Zone1,0,1,20303681,all,3175.2
Zone1,0,1,20303682,all,3240.0
Zone1,0,1,20303683,all,3207.6
Zone1,0,1,20303684,all,3142.8
Zone1,0,1,20303685,all,3078.0
Zone1,0,1,20303686,all,3013.2
Zone1,0,1,20303687,all,2980.8
